,result,table,_start,_stop,_time,_value,_field,_measurement,asset_id,asset_tag,category,pdu_ip,sensor_id,sensor_name
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:12:06.89241088Z,41.36,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:13:06.885606144Z,41.08,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:14:06.892605952Z,40.77,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:15:06.881086208Z,40.15,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:16:06.893636864Z,41.66,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:17:06.899454208Z,40.21,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:18:06.900316928Z,42.33,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:19:06.880940032Z,40.6,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:20:06.894061056Z,38.46,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:21:06.877785856Z,38.68,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:22:06.8476032Z,39.02,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:23:06.901526016Z,39.29,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:24:06.901967104Z,38.7,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:25:06.886462976Z,38.83,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:26:06.902955008Z,38.88,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:27:06.88957312Z,39.3,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:28:06.880705024Z,39.32,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:29:06.900111872Z,38.77,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:30:06.892391936Z,38.93,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:31:06.915298048Z,40.78,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:32:06.889099008Z,41.75,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:33:06.899780096Z,41.7,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
,_result,0,2026-08-05T05:18:00Z,2026-08-05T07:14:00Z,2026-08-05T06:34:06.90276992Z,41.92,active_power,pdu_outlet,17,PDU [ Raritan ] PX4-5256CR-C8E8A0,outlet,192.168.10.72,16,Outlet 2
